date,amount,productCategory,region
2025-06-07,468847,Information Technology,North - Delhi
2023-03-05,238627,Tea & Spices,South - Bengaluru
2025-12-26,265741,Textiles,West - Mumbai
2024-03-28,413907,Automobiles,Central - Nagpur
2023-05-12,128456,Textiles,South - Bengaluru
2022-11-13,146737,Tea & Spices,Central - Nagpur
2025-02-19,270272,Information Technology,Central - Nagpur
2022-06-24,62249,Information Technology,North - Delhi
2023-04-01,233911,Steel,East - Kolkata
2025-02-12,323790,Tea & Spices,East - Kolkata
2023-03-12,115720,Automobiles,Central - Nagpur
2021-07-21,97210,Textiles,South - Bengaluru
2024-07-02,367435,Automobiles,West - Mumbai
2023-02-16,405103,Tea & Spices,North - Delhi
2023-05-19,492369,Tea & Spices,Central - Nagpur
2022-11-07,83730,Steel,North - Delhi
2025-06-16,71737,Automobiles,East - Kolkata
2025-12-07,428834,Tea & Spices,North - Delhi
2021-04-25,82532,Steel,East - Kolkata
2021-08-29,196183,Textiles,Central - Nagpur
2022-12-03,481948,Tea & Spices,South - Bengaluru
2021-11-04,205368,Steel,Central - Nagpur
2021-09-08,240082,Automobiles,West - Mumbai
2022-03-04,242973,Tea & Spices,West - Mumbai
2022-12-16,156144,Textiles,North - Delhi
2021-05-20,244173,Textiles,North - Delhi
2023-03-09,88663,Information Technology,Central - Nagpur
2023-08-21,355663,Automobiles,South - Bengaluru
2021-01-22,375574,Information Technology,Central - Nagpur
2023-11-04,491008,Steel,South - Bengaluru
2021-03-04,497968,Textiles,South - Bengaluru
2022-06-09,407619,Information Technology,Central - Nagpur
2023-02-14,419129,Automobiles,East - Kolkata
2024-02-29,200420,Steel,West - Mumbai
2023-05-16,188779,Automobiles,East - Kolkata
2022-08-30,495874,Steel,South - Bengaluru
2021-03-10,80579,Textiles,North - Delhi
2024-12-21,477311,Information Technology,West - Mumbai
2025-02-02,138013,Automobiles,South - Bengaluru
2024-05-04,251764,Textiles,East - Kolkata
2021-08-24,118636,Tea & Spices,West - Mumbai
2021-12-24,303005,Textiles,East - Kolkata
2023-09-12,260003,Automobiles,West - Mumbai
2024-08-14,262204,Information Technology,West - Mumbai
2024-06-22,116307,Information Technology,Central - Nagpur
2021-02-19,72938,Automobiles,North - Delhi
2024-11-25,172574,Tea & Spices,West - Mumbai
2025-09-12,433289,Steel,East - Kolkata
2023-04-15,435468,Steel,Central - Nagpur
2025-06-02,424634,Tea & Spices,South - Bengaluru
2023-06-11,485261,Information Technology,South - Bengaluru
2022-04-20,213030,Steel,West - Mumbai
2021-03-07,331682,Textiles,Central - Nagpur
2024-04-25,446168,Information Technology,North - Delhi
2021-05-16,128378,Information Technology,North - Delhi
2024-08-02,360031,Information Technology,East - Kolkata
2024-12-28,269678,Automobiles,East - Kolkata
2021-12-17,88763,Automobiles,South - Bengaluru
2025-09-25,331243,Information Technology,South - Bengaluru
2022-01-19,358949,Automobiles,West - Mumbai
2022-05-20,337419,Textiles,Central - Nagpur
2022-01-15,213971,Steel,North - Delhi
2021-09-05,330958,Automobiles,West - Mumbai
2022-09-04,221985,Steel,North - Delhi
2021-08-25,300687,Information Technology,North - Delhi
2023-08-17,463054,Automobiles,West - Mumbai
2025-11-12,124797,Textiles,North - Delhi
2021-05-22,365147,Information Technology,West - Mumbai
2021-04-04,247487,Information Technology,East - Kolkata
2023-02-23,385428,Tea & Spices,East - Kolkata
2022-12-01,433608,Steel,East - Kolkata
2025-11-03,306768,Tea & Spices,Central - Nagpur
2025-08-21,464629,Tea & Spices,East - Kolkata
2023-10-26,385614,Steel,South - Bengaluru
2024-11-22,376846,Information Technology,Central - Nagpur
2021-07-22,148682,Automobiles,South - Bengaluru
2022-11-11,67185,Automobiles,West - Mumbai
2025-02-12,275958,Tea & Spices,South - Bengaluru
2024-06-17,157122,Tea & Spices,North - Delhi
2025-06-03,65428,Tea & Spices,South - Bengaluru
2025-11-11,463051,Textiles,North - Delhi
2022-06-07,203066,Textiles,East - Kolkata
2022-06-11,259954,Information Technology,North - Delhi
2021-11-05,257837,Information Technology,Central - Nagpur
2023-06-23,325106,Steel,East - Kolkata
2021-03-10,265917,Tea & Spices,South - Bengaluru
2024-03-05,358253,Steel,East - Kolkata
2021-01-27,93426,Information Technology,East - Kolkata
2021-06-07,420143,Information Technology,South - Bengaluru
2021-04-07,304592,Steel,East - Kolkata
2022-07-09,462258,Tea & Spices,West - Mumbai
2022-11-10,311411,Tea & Spices,East - Kolkata
2024-02-07,347729,Automobiles,West - Mumbai
2022-10-11,331386,Steel,Central - Nagpur
2021-04-02,162910,Textiles,North - Delhi
2025-11-04,404727,Tea & Spices,Central - Nagpur
2024-05-29,404657,Steel,South - Bengaluru
2023-08-31,53371,Textiles,South - Bengaluru
2023-01-10,386621,Information Technology,East - Kolkata
2022-02-28,356567,Tea & Spices,East - Kolkata
2025-12-06,200902,Tea & Spices,West - Mumbai
2023-04-29,414119,Tea & Spices,North - Delhi
2024-09-18,63225,Textiles,East - Kolkata
2023-11-29,385554,Tea & Spices,West - Mumbai
2023-06-07,204210,Automobiles,North - Delhi
2025-06-10,184988,Information Technology,Central - Nagpur
2025-04-17,126908,Automobiles,South - Bengaluru
2021-09-16,300604,Steel,West - Mumbai
2022-01-25,403768,Tea & Spices,South - Bengaluru
2025-05-27,260837,Automobiles,East - Kolkata
2022-06-16,499041,Tea & Spices,South - Bengaluru
2021-10-22,213157,Automobiles,West - Mumbai
2022-12-21,494821,Automobiles,Central - Nagpur
2021-03-07,304109,Automobiles,South - Bengaluru
2022-04-22,76687,Textiles,East - Kolkata
2021-10-30,179707,Automobiles,East - Kolkata
2022-12-04,300363,Tea & Spices,Central - Nagpur
2022-05-27,134653,Automobiles,Central - Nagpur
2023-05-21,438476,Information Technology,East - Kolkata
2025-06-18,488226,Steel,South - Bengaluru
2025-03-21,476066,Steel,Central - Nagpur
2022-03-18,116228,Information Technology,North - Delhi
2022-01-11,286702,Automobiles,South - Bengaluru
2022-05-05,66611,Tea & Spices,South - Bengaluru
2022-07-01,477828,Automobiles,East - Kolkata
2021-05-17,256478,Textiles,South - Bengaluru
2022-04-21,299433,Steel,West - Mumbai
2025-05-03,74551,Information Technology,North - Delhi
2024-04-03,252064,Automobiles,North - Delhi
2025-07-22,69671,Tea & Spices,North - Delhi
2022-01-14,459133,Automobiles,Central - Nagpur
2022-09-24,323261,Tea & Spices,East - Kolkata
2024-01-14,90674,Tea & Spices,South - Bengaluru
2024-08-27,75070,Tea & Spices,West - Mumbai
2025-01-07,62390,Information Technology,North - Delhi
2025-01-03,452234,Textiles,South - Bengaluru
2023-06-14,264108,Textiles,West - Mumbai
2025-12-03,263888,Information Technology,South - Bengaluru
2021-08-11,469699,Steel,East - Kolkata
2023-06-03,499856,Tea & Spices,Central - Nagpur
2021-03-11,396692,Information Technology,South - Bengaluru
2025-02-21,126162,Tea & Spices,East - Kolkata
2021-03-12,211869,Information Technology,North - Delhi
2025-09-15,108335,Information Technology,South - Bengaluru
2021-01-22,460864,Automobiles,South - Bengaluru
2025-10-29,166893,Steel,North - Delhi
2023-03-15,98889,Textiles,South - Bengaluru
2025-11-27,320857,Information Technology,Central - Nagpur
2024-04-03,478053,Tea & Spices,East - Kolkata
2023-05-15,218139,Tea & Spices,East - Kolkata
2025-06-14,142466,Steel,North - Delhi
2023-03-05,460358,Automobiles,East - Kolkata
2025-02-18,187865,Textiles,West - Mumbai
2024-10-27,182186,Steel,South - Bengaluru
2024-04-27,346081,Steel,South - Bengaluru
2025-02-27,381400,Information Technology,East - Kolkata
2022-03-27,344997,Steel,East - Kolkata
2023-11-29,432850,Steel,South - Bengaluru
2022-07-27,58181,Steel,North - Delhi
2025-09-26,438318,Tea & Spices,Central - Nagpur
2023-11-29,382383,Information Technology,North - Delhi
2024-06-12,487981,Textiles,East - Kolkata
2025-04-23,183067,Steel,South - Bengaluru
2023-08-11,473285,Steel,South - Bengaluru
2023-11-26,110063,Information Technology,West - Mumbai
2025-01-26,247213,Textiles,West - Mumbai
2022-04-30,270272,Information Technology,South - Bengaluru
2022-12-12,420112,Textiles,Central - Nagpur
2023-05-23,196803,Textiles,West - Mumbai
2023-12-31,295019,Steel,Central - Nagpur
2023-12-06,441654,Information Technology,Central - Nagpur
2022-06-02,202782,Tea & Spices,North - Delhi
2021-02-17,448390,Information Technology,North - Delhi
2023-08-23,367100,Steel,Central - Nagpur
2021-11-19,497482,Tea & Spices,North - Delhi
2025-03-31,467232,Tea & Spices,West - Mumbai
2025-12-30,273669,Steel,North - Delhi
2025-04-09,292306,Textiles,North - Delhi
2024-01-18,377849,Tea & Spices,West - Mumbai
2021-09-10,96527,Information Technology,West - Mumbai
2021-11-26,196855,Automobiles,Central - Nagpur
2024-06-28,153328,Information Technology,East - Kolkata
2022-10-25,465010,Tea & Spices,Central - Nagpur
2022-03-15,120599,Information Technology,South - Bengaluru
2022-10-10,415890,Tea & Spices,West - Mumbai
2023-06-19,490486,Textiles,West - Mumbai
2021-04-29,229047,Information Technology,East - Kolkata
2025-11-16,268474,Tea & Spices,South - Bengaluru
2023-03-14,406485,Automobiles,East - Kolkata
2025-04-11,237750,Information Technology,South - Bengaluru
2021-04-01,383500,Information Technology,West - Mumbai
2025-07-30,64080,Tea & Spices,North - Delhi
2024-04-06,376339,Automobiles,West - Mumbai
2021-04-26,104339,Information Technology,Central - Nagpur
2021-04-09,480234,Automobiles,North - Delhi
2025-03-09,175393,Steel,North - Delhi
2021-07-03,412600,Steel,North - Delhi
2023-07-18,236311,Automobiles,Central - Nagpur
2024-05-29,175236,Information Technology,North - Delhi
2025-10-10,330659,Textiles,West - Mumbai
2026-01-07,64729,Tea & Spices,South - Bengaluru
2023-05-22,288023,Automobiles,South - Bengaluru
2022-12-16,441194,Steel,East - Kolkata
2021-01-12,321785,Automobiles,East - Kolkata
2025-02-25,440496,Steel,East - Kolkata
2021-02-14,54776,Automobiles,Central - Nagpur
2022-04-04,422191,Tea & Spices,West - Mumbai
2021-12-03,170309,Automobiles,South - Bengaluru
2025-03-05,166738,Steel,North - Delhi
2021-11-19,331007,Information Technology,North - Delhi
2023-07-30,381058,Textiles,South - Bengaluru
2024-05-08,248780,Textiles,East - Kolkata
2022-11-19,285543,Steel,East - Kolkata
2023-05-08,330476,Textiles,West - Mumbai
2025-06-30,451372,Automobiles,East - Kolkata
2021-12-29,184115,Information Technology,South - Bengaluru
2023-01-19,455697,Steel,North - Delhi
2022-10-17,315636,Automobiles,South - Bengaluru
2025-12-27,184897,Automobiles,South - Bengaluru
2023-02-14,489019,Steel,West - Mumbai
2025-05-22,303145,Textiles,West - Mumbai
2024-11-09,136631,Textiles,South - Bengaluru
2025-11-07,435084,Textiles,North - Delhi
2024-09-09,215685,Textiles,East - Kolkata
2024-10-17,52852,Automobiles,East - Kolkata
2021-06-12,382797,Tea & Spices,Central - Nagpur
2021-11-18,499202,Textiles,East - Kolkata
2025-04-05,382805,Steel,North - Delhi
2025-02-05,291161,Automobiles,North - Delhi
2025-09-02,91523,Textiles,South - Bengaluru
2021-10-24,381734,Textiles,North - Delhi
2021-11-25,318224,Textiles,Central - Nagpur
2023-12-03,75912,Steel,Central - Nagpur
2024-03-19,128872,Information Technology,South - Bengaluru
2024-03-05,286852,Tea & Spices,West - Mumbai
2021-05-07,286351,Textiles,East - Kolkata
2023-06-10,411345,Textiles,South - Bengaluru
2023-08-13,418153,Tea & Spices,West - Mumbai
2024-05-15,298659,Textiles,South - Bengaluru
2025-05-27,376943,Automobiles,East - Kolkata
2024-10-28,149686,Tea & Spices,North - Delhi
2021-05-09,273425,Textiles,West - Mumbai
2024-06-09,63686,Textiles,West - Mumbai
2025-01-14,203392,Steel,Central - Nagpur
2023-03-12,242964,Information Technology,Central - Nagpur
2022-09-20,208601,Automobiles,East - Kolkata
2025-09-25,345862,Automobiles,West - Mumbai
2025-01-29,116440,Automobiles,Central - Nagpur
2024-08-27,452998,Tea & Spices,South - Bengaluru
2023-09-27,338019,Automobiles,West - Mumbai
2021-10-31,204534,Automobiles,Central - Nagpur
2023-09-18,163143,Textiles,West - Mumbai
2021-05-20,60766,Tea & Spices,South - Bengaluru
2022-09-04,419492,Textiles,Central - Nagpur
2022-04-13,490115,Textiles,East - Kolkata
