date,amount,productCategory,region,company
2023-10-08,370487.28,Service Centers,North India,Tata Motors
2024-05-21,156081.34,Service Centers,Central India,Tata Motors
2023-11-01,324178.86,Commercial Vehicles,South India,Tata Motors
2024-08-31,305395.83,Commercial Vehicles,East India,Tata Motors
2023-08-21,294068.04,Spare Parts,South India,Tata Motors
2024-09-30,409686.45,Spare Parts,South India,Tata Motors
2023-09-28,303683.38,Passenger Vehicles,West India,Tata Motors
2024-01-23,50804.14,Service Centers,South India,Tata Motors
2023-02-01,481277.02,Spare Parts,South India,Tata Motors
2024-12-05,172660.04,Spare Parts,West India,Tata Motors
2023-12-03,530856.61,Spare Parts,South India,Tata Motors
2024-06-03,171233.75,Spare Parts,East India,Tata Motors
2023-12-16,207546.92,Spare Parts,South India,Tata Motors
2024-05-14,118940.10,Spare Parts,Central India,Tata Motors
2023-01-07,513985.75,Commercial Vehicles,Central India,Tata Motors
2023-01-24,179321.13,Spare Parts,South India,Tata Motors
2024-02-21,469735.88,Commercial Vehicles,South India,Tata Motors
2024-11-24,239393.14,Passenger Vehicles,Central India,Tata Motors
2024-07-13,299222.33,Commercial Vehicles,East India,Tata Motors
2023-07-06,466815.22,Passenger Vehicles,West India,Tata Motors
2023-02-14,493680.31,Service Centers,South India,Tata Motors
2024-11-04,347224.95,Service Centers,East India,Tata Motors
2023-07-03,471213.50,Service Centers,North India,Tata Motors
2024-11-09,400885.77,Commercial Vehicles,Central India,Tata Motors
2023-02-25,187903.61,Passenger Vehicles,South India,Tata Motors
2023-10-28,440620.23,Service Centers,Central India,Tata Motors
2024-07-23,524634.93,Spare Parts,Central India,Tata Motors
2023-07-09,425171.45,Passenger Vehicles,East India,Tata Motors
2024-05-04,293340.59,Commercial Vehicles,East India,Tata Motors
2023-06-05,440009.32,Spare Parts,West India,Tata Motors
2024-04-11,122567.42,Service Centers,West India,Tata Motors
2024-11-29,383130.41,Passenger Vehicles,East India,Tata Motors
2024-09-21,437036.05,Service Centers,South India,Tata Motors
2024-07-13,411510.16,Service Centers,North India,Tata Motors
2024-11-22,472660.24,Spare Parts,North India,Tata Motors
2023-02-19,134012.05,Service Centers,East India,Tata Motors
2023-12-07,493506.06,Passenger Vehicles,East India,Tata Motors
2023-10-15,425469.76,Passenger Vehicles,South India,Tata Motors
2023-03-21,313460.98,Service Centers,North India,Tata Motors
2024-12-08,541146.09,Service Centers,South India,Tata Motors
2024-12-30,399503.61,Service Centers,Central India,Tata Motors
2024-06-05,406185.55,Passenger Vehicles,North India,Tata Motors
2024-05-27,447877.77,Service Centers,West India,Tata Motors
2023-07-15,519966.50,Spare Parts,East India,Tata Motors
2023-11-18,269171.37,Passenger Vehicles,South India,Tata Motors
2023-09-09,72278.99,Service Centers,South India,Tata Motors
2023-12-31,116893.07,Passenger Vehicles,North India,Tata Motors
2023-04-07,110279.20,Service Centers,Central India,Tata Motors
2024-04-18,264470.34,Passenger Vehicles,North India,Tata Motors
2023-11-28,290751.28,Commercial Vehicles,South India,Tata Motors
2024-11-09,300843.09,Commercial Vehicles,North India,Tata Motors
2024-10-15,373791.77,Service Centers,East India,Tata Motors
2024-09-18,82689.43,Passenger Vehicles,West India,Tata Motors
2024-01-11,100586.54,Spare Parts,East India,Tata Motors
2023-04-28,128321.43,Commercial Vehicles,South India,Tata Motors
2024-09-08,296235.84,Passenger Vehicles,South India,Tata Motors
2024-05-18,212406.07,Service Centers,East India,Tata Motors
2023-03-22,195070.21,Service Centers,West India,Tata Motors
2023-03-30,443834.08,Commercial Vehicles,South India,Tata Motors
2023-11-08,281903.74,Commercial Vehicles,North India,Tata Motors
2024-07-09,253824.08,Service Centers,West India,Tata Motors
2023-01-22,434550.42,Spare Parts,West India,Tata Motors
2023-04-28,391604.72,Service Centers,South India,Tata Motors
2023-10-21,86663.91,Spare Parts,Central India,Tata Motors
2023-12-07,232351.76,Spare Parts,West India,Tata Motors
2023-01-24,422201.21,Service Centers,South India,Tata Motors
2023-05-06,460876.25,Service Centers,North India,Tata Motors
2023-06-23,492410.10,Passenger Vehicles,Central India,Tata Motors
2023-03-06,251011.03,Service Centers,South India,Tata Motors
2023-06-07,468521.14,Commercial Vehicles,North India,Tata Motors
2024-06-17,233606.91,Spare Parts,Central India,Tata Motors
2023-05-27,511038.89,Passenger Vehicles,West India,Tata Motors
2024-03-11,422199.21,Commercial Vehicles,East India,Tata Motors
2023-11-29,189360.65,Commercial Vehicles,Central India,Tata Motors
2024-12-02,319849.63,Passenger Vehicles,North India,Tata Motors
2023-08-10,362692.33,Passenger Vehicles,North India,Tata Motors
2024-12-24,434076.00,Passenger Vehicles,West India,Tata Motors
2024-01-30,394048.18,Spare Parts,South India,Tata Motors
2024-08-11,538378.11,Spare Parts,North India,Tata Motors
2024-11-04,449711.32,Passenger Vehicles,West India,Tata Motors
2024-05-25,215393.62,Commercial Vehicles,West India,Tata Motors
2023-06-14,324616.42,Spare Parts,West India,Tata Motors
2024-12-02,60455.93,Commercial Vehicles,West India,Tata Motors
2024-03-11,123618.74,Service Centers,East India,Tata Motors
2023-08-02,102930.07,Spare Parts,North India,Tata Motors
2023-12-27,137579.40,Passenger Vehicles,South India,Tata Motors
2024-12-30,547617.62,Service Centers,East India,Tata Motors
2024-05-30,547917.54,Spare Parts,West India,Tata Motors
2024-12-17,150458.95,Spare Parts,Central India,Tata Motors
2023-08-01,495067.66,Spare Parts,South India,Tata Motors
2023-03-29,396636.47,Commercial Vehicles,Central India,Tata Motors
2023-03-26,133105.49,Commercial Vehicles,West India,Tata Motors
2024-11-26,268938.90,Spare Parts,North India,Tata Motors
2023-07-26,212687.79,Spare Parts,North India,Tata Motors
2023-01-29,470882.99,Commercial Vehicles,East India,Tata Motors
2023-09-03,102596.88,Spare Parts,East India,Tata Motors
2023-05-06,84870.43,Service Centers,East India,Tata Motors
2024-01-30,454840.52,Spare Parts,South India,Tata Motors
2023-02-28,536979.33,Spare Parts,Central India,Tata Motors
2023-04-23,486689.02,Passenger Vehicles,West India,Tata Motors
2024-03-06,277671.58,Passenger Vehicles,South India,Tata Motors
2023-01-04,200896.73,Commercial Vehicles,Central India,Tata Motors
2024-11-11,254629.21,Commercial Vehicles,North India,Tata Motors
2024-07-31,311861.64,Spare Parts,East India,Tata Motors
2024-11-21,201922.69,Passenger Vehicles,South India,Tata Motors
2024-11-10,97741.51,Service Centers,North India,Tata Motors
2023-09-15,346740.76,Passenger Vehicles,South India,Tata Motors
2024-06-28,90363.55,Commercial Vehicles,South India,Tata Motors
2023-05-29,50153.74,Service Centers,East India,Tata Motors
2024-01-18,109906.36,Passenger Vehicles,East India,Tata Motors
2023-11-04,508504.44,Spare Parts,East India,Tata Motors
2023-04-09,445763.00,Spare Parts,Central India,Tata Motors
2023-09-21,206519.77,Passenger Vehicles,Central India,Tata Motors
2024-02-25,189807.89,Commercial Vehicles,West India,Tata Motors
2024-10-28,424073.80,Passenger Vehicles,South India,Tata Motors
2023-11-13,474032.39,Passenger Vehicles,Central India,Tata Motors
2023-10-04,502813.41,Service Centers,Central India,Tata Motors
2024-02-01,385953.52,Passenger Vehicles,East India,Tata Motors
2024-10-16,132320.11,Service Centers,East India,Tata Motors
2024-05-16,530593.25,Spare Parts,South India,Tata Motors
2023-03-26,305468.29,Spare Parts,West India,Tata Motors
2024-01-16,374387.53,Commercial Vehicles,West India,Tata Motors
2024-12-28,50289.46,Service Centers,North India,Tata Motors
2024-08-14,285530.36,Service Centers,East India,Tata Motors
2023-05-03,316305.38,Commercial Vehicles,North India,Tata Motors
2024-04-20,120980.88,Passenger Vehicles,North India,Tata Motors
