date,amount,productCategory,region,company
2023-06-01,373502.43,Home Care,South India,Hindustan Unilever
2024-01-07,342505.33,Foods & Refreshments,North India,Hindustan Unilever
2023-12-25,458773.51,Foods & Refreshments,Central India,Hindustan Unilever
2024-10-08,394669.85,Foods & Refreshments,West India,Hindustan Unilever
2023-10-06,213686.99,Foods & Refreshments,Central India,Hindustan Unilever
2024-04-30,107284.61,Foods & Refreshments,West India,Hindustan Unilever
2024-03-24,457162.77,Beauty & Personal Care,Central India,Hindustan Unilever
2023-09-01,239593.01,Home Care,South India,Hindustan Unilever
2024-11-22,165995.62,Beauty & Personal Care,Central India,Hindustan Unilever
2023-11-25,450547.41,Home Care,South India,Hindustan Unilever
2024-01-20,247053.42,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-18,150607.31,Beauty & Personal Care,South India,Hindustan Unilever
2023-08-20,223714.00,Home Care,East India,Hindustan Unilever
2024-06-15,238542.45,Foods & Refreshments,South India,Hindustan Unilever
2023-07-10,497550.47,Foods & Refreshments,West India,Hindustan Unilever
2023-08-26,225782.31,Beauty & Personal Care,North India,Hindustan Unilever
2023-04-19,449209.37,Home Care,South India,Hindustan Unilever
2023-01-18,374647.90,Home Care,North India,Hindustan Unilever
2023-11-26,220556.73,Home Care,East India,Hindustan Unilever
2024-03-05,358322.51,Foods & Refreshments,Central India,Hindustan Unilever
2023-08-14,300972.25,Foods & Refreshments,Central India,Hindustan Unilever
2023-05-06,227762.78,Beauty & Personal Care,East India,Hindustan Unilever
2023-08-07,142212.80,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-31,485291.65,Foods & Refreshments,Central India,Hindustan Unilever
2023-08-13,53933.41,Beauty & Personal Care,North India,Hindustan Unilever
2024-05-04,282798.45,Foods & Refreshments,East India,Hindustan Unilever
2024-12-19,304119.09,Home Care,North India,Hindustan Unilever
2024-04-17,285478.09,Foods & Refreshments,South India,Hindustan Unilever
2024-02-13,456753.78,Home Care,East India,Hindustan Unilever
2024-11-24,92176.52,Foods & Refreshments,East India,Hindustan Unilever
2023-07-02,242615.64,Foods & Refreshments,North India,Hindustan Unilever
2023-03-06,413258.82,Home Care,North India,Hindustan Unilever
2024-01-10,326825.79,Beauty & Personal Care,West India,Hindustan Unilever
2024-06-17,346765.61,Foods & Refreshments,North India,Hindustan Unilever
2024-04-06,58622.63,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-29,451188.22,Home Care,Central India,Hindustan Unilever
2023-07-22,230727.96,Foods & Refreshments,East India,Hindustan Unilever
2024-01-29,58631.46,Beauty & Personal Care,West India,Hindustan Unilever
2024-03-01,89329.24,Beauty & Personal Care,North India,Hindustan Unilever
2024-08-15,300367.85,Foods & Refreshments,Central India,Hindustan Unilever
2024-09-30,512224.90,Foods & Refreshments,West India,Hindustan Unilever
2024-01-06,165534.96,Beauty & Personal Care,East India,Hindustan Unilever
2024-10-11,546478.58,Home Care,South India,Hindustan Unilever
2024-11-13,364784.47,Home Care,North India,Hindustan Unilever
2023-05-06,519777.21,Foods & Refreshments,Central India,Hindustan Unilever
2023-07-27,216973.77,Foods & Refreshments,West India,Hindustan Unilever
2023-09-24,211574.10,Foods & Refreshments,South India,Hindustan Unilever
2023-06-28,230757.95,Beauty & Personal Care,South India,Hindustan Unilever
2024-04-20,506654.07,Home Care,Central India,Hindustan Unilever
2023-07-01,137927.81,Foods & Refreshments,East India,Hindustan Unilever
2023-06-15,175179.89,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-15,342117.81,Home Care,South India,Hindustan Unilever
2023-05-30,242349.59,Home Care,East India,Hindustan Unilever
2024-08-02,79841.94,Beauty & Personal Care,North India,Hindustan Unilever
2024-11-28,522402.28,Beauty & Personal Care,West India,Hindustan Unilever
2024-07-25,528167.51,Foods & Refreshments,North India,Hindustan Unilever
2024-01-25,248568.57,Foods & Refreshments,North India,Hindustan Unilever
2024-02-06,58580.42,Foods & Refreshments,Central India,Hindustan Unilever
2024-05-22,300247.95,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-31,220420.84,Foods & Refreshments,West India,Hindustan Unilever
2024-02-13,172235.07,Foods & Refreshments,East India,Hindustan Unilever
2024-08-24,118062.21,Foods & Refreshments,South India,Hindustan Unilever
2024-03-02,104669.25,Beauty & Personal Care,South India,Hindustan Unilever
2023-07-22,536976.95,Beauty & Personal Care,South India,Hindustan Unilever
2024-09-17,453856.53,Home Care,South India,Hindustan Unilever
2023-09-25,181018.00,Beauty & Personal Care,North India,Hindustan Unilever
2024-02-19,507211.05,Beauty & Personal Care,West India,Hindustan Unilever
2024-10-08,432228.59,Foods & Refreshments,North India,Hindustan Unilever
2024-02-11,125434.63,Foods & Refreshments,West India,Hindustan Unilever
2024-03-14,449211.76,Foods & Refreshments,Central India,Hindustan Unilever
2023-07-16,100334.72,Foods & Refreshments,South India,Hindustan Unilever
2023-03-20,96620.15,Foods & Refreshments,North India,Hindustan Unilever
2023-05-22,433849.91,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-21,461113.32,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-08,169454.19,Beauty & Personal Care,East India,Hindustan Unilever
2023-01-02,456039.16,Home Care,East India,Hindustan Unilever
2024-07-09,237984.34,Home Care,East India,Hindustan Unilever
2024-08-26,447685.38,Home Care,West India,Hindustan Unilever
2024-02-25,291413.80,Foods & Refreshments,Central India,Hindustan Unilever
2023-12-21,413349.74,Beauty & Personal Care,North India,Hindustan Unilever
2023-01-31,533923.73,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-31,392515.78,Home Care,Central India,Hindustan Unilever
2023-12-20,375613.27,Foods & Refreshments,South India,Hindustan Unilever
2023-01-27,189905.66,Home Care,Central India,Hindustan Unilever
2024-12-21,215929.67,Home Care,West India,Hindustan Unilever
2023-12-28,416521.48,Foods & Refreshments,Central India,Hindustan Unilever
2023-04-27,218422.97,Beauty & Personal Care,South India,Hindustan Unilever
2023-02-12,450308.07,Home Care,Central India,Hindustan Unilever
2023-12-30,332377.97,Home Care,East India,Hindustan Unilever
2023-03-20,313435.49,Foods & Refreshments,East India,Hindustan Unilever
2024-10-04,463689.22,Beauty & Personal Care,Central India,Hindustan Unilever
2024-01-20,290914.83,Foods & Refreshments,South India,Hindustan Unilever
2023-12-03,219133.10,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-14,199263.85,Home Care,South India,Hindustan Unilever
2024-04-25,274685.88,Home Care,East India,Hindustan Unilever
2023-02-06,281967.15,Home Care,West India,Hindustan Unilever
2024-11-16,291947.31,Home Care,West India,Hindustan Unilever
2023-01-13,225756.45,Foods & Refreshments,Central India,Hindustan Unilever
2023-11-29,303412.07,Foods & Refreshments,South India,Hindustan Unilever
2023-11-15,416176.17,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-04,513959.38,Home Care,East India,Hindustan Unilever
2023-09-14,526802.52,Beauty & Personal Care,North India,Hindustan Unilever
2024-08-08,366556.72,Home Care,North India,Hindustan Unilever
2024-02-22,330758.75,Beauty & Personal Care,Central India,Hindustan Unilever
2024-10-10,411989.83,Foods & Refreshments,East India,Hindustan Unilever
2024-11-15,538938.84,Foods & Refreshments,South India,Hindustan Unilever
2023-12-21,499499.78,Beauty & Personal Care,Central India,Hindustan Unilever
2024-05-10,256881.71,Home Care,North India,Hindustan Unilever
2023-06-06,88030.52,Home Care,East India,Hindustan Unilever
2024-02-12,385775.24,Foods & Refreshments,North India,Hindustan Unilever
2024-10-13,194578.56,Home Care,North India,Hindustan Unilever
2024-03-10,479398.44,Home Care,South India,Hindustan Unilever
2024-09-04,374823.15,Beauty & Personal Care,East India,Hindustan Unilever
2024-09-25,417149.47,Foods & Refreshments,North India,Hindustan Unilever
2024-10-09,156107.17,Home Care,West India,Hindustan Unilever
2024-11-14,488753.29,Foods & Refreshments,South India,Hindustan Unilever
2024-12-30,494825.53,Foods & Refreshments,North India,Hindustan Unilever
2023-12-06,378182.93,Home Care,East India,Hindustan Unilever
2024-08-18,356193.00,Home Care,North India,Hindustan Unilever
2023-04-19,125468.31,Home Care,Central India,Hindustan Unilever
2024-09-23,124158.73,Home Care,South India,Hindustan Unilever
2024-09-04,78704.82,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-05,238594.39,Foods & Refreshments,East India,Hindustan Unilever
2023-04-12,411907.01,Foods & Refreshments,South India,Hindustan Unilever
2024-10-29,286364.23,Home Care,West India,Hindustan Unilever
2024-08-15,459651.31,Foods & Refreshments,East India,Hindustan Unilever
2023-08-09,53782.56,Beauty & Personal Care,Central India,Hindustan Unilever
2023-02-14,380984.26,Beauty & Personal Care,South India,Hindustan Unilever
2023-04-27,134199.20,Foods & Refreshments,West India,Hindustan Unilever
2024-09-27,337932.92,Home Care,South India,Hindustan Unilever
2023-11-22,229301.40,Home Care,North India,Hindustan Unilever
2023-08-22,211953.04,Foods & Refreshments,West India,Hindustan Unilever
2024-11-18,103297.93,Beauty & Personal Care,Central India,Hindustan Unilever
2023-11-20,182414.33,Beauty & Personal Care,East India,Hindustan Unilever
2024-09-06,413022.39,Home Care,South India,Hindustan Unilever
2023-03-27,129158.84,Home Care,South India,Hindustan Unilever
2023-08-31,381527.40,Home Care,Central India,Hindustan Unilever
2024-09-28,102064.43,Beauty & Personal Care,South India,Hindustan Unilever
2023-10-14,379450.22,Home Care,West India,Hindustan Unilever
2023-12-30,172975.76,Foods & Refreshments,Central India,Hindustan Unilever
2023-02-26,198870.21,Foods & Refreshments,West India,Hindustan Unilever
2024-01-07,288423.67,Foods & Refreshments,East India,Hindustan Unilever
2023-09-17,529961.86,Home Care,North India,Hindustan Unilever
2024-04-22,524095.06,Foods & Refreshments,Central India,Hindustan Unilever
2024-12-24,496301.46,Foods & Refreshments,South India,Hindustan Unilever
2023-08-08,348222.99,Home Care,South India,Hindustan Unilever
2023-01-29,176506.27,Home Care,West India,Hindustan Unilever
2023-04-27,161001.96,Beauty & Personal Care,Central India,Hindustan Unilever
2024-11-25,162498.95,Beauty & Personal Care,North India,Hindustan Unilever
2024-09-22,255930.69,Home Care,Central India,Hindustan Unilever
2024-03-03,172663.16,Home Care,Central India,Hindustan Unilever
2024-05-23,240403.52,Home Care,East India,Hindustan Unilever
2023-06-08,249968.74,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-30,215066.30,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-25,234671.12,Foods & Refreshments,West India,Hindustan Unilever
2024-06-27,58502.31,Home Care,East India,Hindustan Unilever
2024-03-18,155402.13,Home Care,East India,Hindustan Unilever
2024-10-23,125553.99,Foods & Refreshments,North India,Hindustan Unilever
2024-10-07,416453.43,Foods & Refreshments,South India,Hindustan Unilever
2024-07-24,302752.73,Home Care,North India,Hindustan Unilever
2023-07-17,407839.46,Home Care,West India,Hindustan Unilever
2024-11-21,149092.87,Foods & Refreshments,South India,Hindustan Unilever
2024-12-08,172222.54,Beauty & Personal Care,North India,Hindustan Unilever
2023-07-01,547394.08,Foods & Refreshments,North India,Hindustan Unilever
2024-02-13,389483.62,Beauty & Personal Care,West India,Hindustan Unilever
2024-08-14,329788.13,Foods & Refreshments,North India,Hindustan Unilever
2024-01-20,292356.47,Home Care,Central India,Hindustan Unilever
2023-02-16,537486.84,Beauty & Personal Care,West India,Hindustan Unilever
2024-01-23,463325.13,Foods & Refreshments,North India,Hindustan Unilever
2023-07-09,350776.00,Home Care,Central India,Hindustan Unilever
2023-07-07,196766.47,Home Care,Central India,Hindustan Unilever
2024-11-17,213690.47,Home Care,South India,Hindustan Unilever
2023-03-25,408870.44,Beauty & Personal Care,East India,Hindustan Unilever
2024-07-23,487836.09,Home Care,Central India,Hindustan Unilever
2024-09-11,368588.59,Foods & Refreshments,North India,Hindustan Unilever
2024-05-10,524354.16,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-08,136958.85,Home Care,Central India,Hindustan Unilever
2024-04-02,530561.18,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-23,373046.61,Foods & Refreshments,East India,Hindustan Unilever
2023-01-16,506594.68,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-08,275486.21,Foods & Refreshments,East India,Hindustan Unilever
2023-01-20,263135.49,Foods & Refreshments,North India,Hindustan Unilever
2024-03-31,522524.24,Beauty & Personal Care,South India,Hindustan Unilever
2024-11-23,378784.53,Foods & Refreshments,East India,Hindustan Unilever
2023-12-02,108752.24,Foods & Refreshments,East India,Hindustan Unilever
2024-06-30,138163.14,Beauty & Personal Care,South India,Hindustan Unilever
2023-07-03,379947.21,Home Care,West India,Hindustan Unilever
2024-05-10,320678.79,Beauty & Personal Care,West India,Hindustan Unilever
2023-01-28,343563.56,Beauty & Personal Care,East India,Hindustan Unilever
2024-05-25,73365.90,Foods & Refreshments,South India,Hindustan Unilever
2023-07-22,396077.49,Beauty & Personal Care,Central India,Hindustan Unilever
2024-11-05,370462.20,Foods & Refreshments,South India,Hindustan Unilever
2024-01-14,248007.91,Home Care,Central India,Hindustan Unilever
2024-04-24,185880.66,Home Care,West India,Hindustan Unilever
2023-09-16,352167.56,Foods & Refreshments,South India,Hindustan Unilever
2023-12-11,348798.25,Foods & Refreshments,North India,Hindustan Unilever
2023-01-01,471313.26,Foods & Refreshments,East India,Hindustan Unilever
2023-03-26,100352.25,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-27,387192.80,Beauty & Personal Care,North India,Hindustan Unilever
2023-02-25,337829.31,Home Care,East India,Hindustan Unilever
2023-01-21,458765.18,Home Care,East India,Hindustan Unilever
2023-01-06,140914.80,Home Care,East India,Hindustan Unilever
2023-11-19,143683.23,Foods & Refreshments,East India,Hindustan Unilever
2023-09-28,409583.47,Home Care,East India,Hindustan Unilever
2024-12-29,229164.12,Beauty & Personal Care,East India,Hindustan Unilever
2023-06-01,254581.55,Foods & Refreshments,North India,Hindustan Unilever
2024-08-07,239078.01,Home Care,West India,Hindustan Unilever
2024-05-03,56079.14,Foods & Refreshments,North India,Hindustan Unilever
2023-09-12,265973.32,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-14,93077.36,Foods & Refreshments,East India,Hindustan Unilever
2024-02-09,496859.17,Home Care,North India,Hindustan Unilever
2024-06-21,197668.48,Beauty & Personal Care,South India,Hindustan Unilever
2023-11-29,161806.52,Beauty & Personal Care,North India,Hindustan Unilever
2023-12-31,548771.59,Beauty & Personal Care,East India,Hindustan Unilever
2024-04-11,116697.35,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-27,548187.06,Foods & Refreshments,Central India,Hindustan Unilever
2024-12-10,203664.97,Foods & Refreshments,North India,Hindustan Unilever
2023-01-27,317800.85,Beauty & Personal Care,North India,Hindustan Unilever
2024-03-18,417998.37,Home Care,West India,Hindustan Unilever
2023-03-31,57590.46,Beauty & Personal Care,Central India,Hindustan Unilever
2023-08-16,133184.27,Home Care,West India,Hindustan Unilever
2023-07-13,70253.87,Home Care,West India,Hindustan Unilever
2023-04-14,199718.03,Beauty & Personal Care,East India,Hindustan Unilever
2023-02-02,93578.23,Foods & Refreshments,West India,Hindustan Unilever
2023-10-17,482075.44,Beauty & Personal Care,East India,Hindustan Unilever
2023-10-26,412083.12,Beauty & Personal Care,North India,Hindustan Unilever
2024-02-04,314165.77,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-10,422244.12,Home Care,East India,Hindustan Unilever
2023-04-08,133316.80,Foods & Refreshments,Central India,Hindustan Unilever
2024-09-22,420529.03,Foods & Refreshments,South India,Hindustan Unilever
2023-02-14,170632.80,Home Care,Central India,Hindustan Unilever
2024-12-07,80345.20,Home Care,West India,Hindustan Unilever
2023-04-22,369566.50,Home Care,West India,Hindustan Unilever
2024-02-04,517218.28,Beauty & Personal Care,Central India,Hindustan Unilever
2023-05-24,334811.17,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-25,249548.58,Foods & Refreshments,Central India,Hindustan Unilever
2023-12-04,238081.02,Foods & Refreshments,East India,Hindustan Unilever
2024-09-19,253984.99,Foods & Refreshments,West India,Hindustan Unilever
2023-05-30,294431.82,Home Care,East India,Hindustan Unilever
2023-03-14,152051.72,Foods & Refreshments,North India,Hindustan Unilever
2023-04-11,363290.46,Home Care,Central India,Hindustan Unilever
2024-04-28,519339.65,Beauty & Personal Care,East India,Hindustan Unilever
2023-07-29,352799.38,Beauty & Personal Care,North India,Hindustan Unilever
2024-06-28,131167.03,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-09,268038.77,Foods & Refreshments,South India,Hindustan Unilever
2024-06-17,273424.70,Home Care,North India,Hindustan Unilever
2023-12-14,473629.20,Beauty & Personal Care,East India,Hindustan Unilever
2023-01-20,95299.56,Home Care,South India,Hindustan Unilever
2023-08-15,109515.18,Foods & Refreshments,East India,Hindustan Unilever
2023-09-04,511143.72,Home Care,East India,Hindustan Unilever
2024-10-24,139177.51,Beauty & Personal Care,South India,Hindustan Unilever
2023-11-15,486460.73,Foods & Refreshments,West India,Hindustan Unilever
2024-04-09,53646.68,Home Care,North India,Hindustan Unilever
2023-04-10,278901.30,Home Care,East India,Hindustan Unilever
2023-08-24,212872.70,Foods & Refreshments,West India,Hindustan Unilever
2023-12-29,54929.17,Beauty & Personal Care,North India,Hindustan Unilever
2024-07-07,87249.32,Foods & Refreshments,North India,Hindustan Unilever
2023-03-09,213102.05,Foods & Refreshments,West India,Hindustan Unilever
2023-08-04,415789.61,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-10,326192.16,Beauty & Personal Care,Central India,Hindustan Unilever
